mc_id,medicao_id,frente_id,tipo,descricao,comprimento,ast,resultado
mc_ed9f5ae5db,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 291 - 89504.0 - Curva 45 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,24.97,0.0
mc_727178fe3a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 292 - 103987.0 - Curva 45 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,33.31,0.0
mc_0e96afd3d4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 293 - 89510.0 - Curva 45 Graus, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,34.83,0.0
mc_53a6f3711a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 294 - 89519.0 - Curva 45 Graus, Pvc, Soldável, Dn 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,58.91,0.0
mc_553d41f9d7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 295 - 89527.0 - Curva 45 Graus, Pvc, Soldável, Dn 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,70.67,0.0
mc_3a73a64a03,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 296 - 89406.0 - Curva 90 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.01,0.0
mc_1c5e8bf357,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 297 - 89360.0 - Curva 90 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.14,0.0
mc_1369c304b7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 298 - 89489.0 - Curva 90 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,10.7,0.0
mc_7c43a84893,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 299 - 89410.0 - Curva 90 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,16.01,0.0
mc_1526dd4af6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 300 - 89364.0 - Curva 90 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.31,0.0
mc_3f8266a3ad,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 301 - 89494.0 - Curva 90 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,16.52,0.0
mc_bd95c206bc,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 302 - 89415.0 - Curva 90 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,22.73,0.0
mc_45f1650172,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 303 - 89369.0 - Curva 90 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,24.28,0.0
mc_05b9e5fbb7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 304 - 89499.0 - Curva 90 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,25.11,0.0
mc_bbaff76464,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 305 - 103982.0 - Curva 90 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,32.21,0.0
mc_0f3e7e63b6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 306 - 89503.0 - Curva 90 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,29.4,0.0
mc_233da50545,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 307 - 103986.0 - Curva 90 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,37.73,0.0
mc_dc5aac2ece,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 308 - 89507.0 - Curva 90 Graus, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,57.27,0.0
mc_ce8cb6340c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 309 - 89517.0 - Curva 90 Graus, Pvc, Soldável, Dn 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,84.01,0.0
mc_40076b94b9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 310 - 89525.0 - Curva 90 Graus, Pvc, Soldável, Dn 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,105.0,0.0
mc_24340a3eb1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 311 - 89423.0 - Curva De Transposição, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água Fornecimento E Instalação. Af_06/2022",0.0,13.17,0.0
mc_def22aaabe,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 312 - 89377.0 - Curva De Transposição, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub- Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.92,0.0
mc_4add2413ca,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 313 - 89540.0 - Curva De Transposição, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.13,0.0
mc_cd2391f1a4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 314 - 89430.0 - Curva De Transposição, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água Fornecimento E Instalação. Af_06/2022",0.0,16.69,0.0
mc_aa1a723b17,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 315 - 89384.0 - Curva De Transposição, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub- Ramal De Água Fornecimento E Instalação. Af_06/2022",0.0,17.56,0.0
mc_d05d933d97,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 316 - 89555.0 - Curva De Transposição, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água Fornecimento E Instalação. Af_06/2022",0.0,26.01,0.0
mc_f2f7515e9a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 317 - 89437.0 - Curva De Transposição, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água Fornecimento E Instalação. Af_06/2022",0.0,30.14,0.0
mc_f3d12686d1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 318 - 89392.0 - Curva De Transposição, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub- Ramal De Água Fornecimento E Instalação. Af_06/2022",0.0,31.18,0.0
mc_9c3c0cbb94,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 319 - 89405.0 - Joelho 45 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.86,0.0
mc_041ea3d32e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 320 - 89359.0 - Joelho 45 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,12.98,0.0
mc_c0ebb9e06e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 321 - 89485.0 - Joelho 45 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,8.96,0.0
mc_c990277a86,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 322 - 89409.0 - Joelho 45 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.27,0.0
mc_9f3a79b0a1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 323 - 89363.0 - Joelho 45 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.56,0.0
mc_faf55a5e4b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 324 - 89493.0 - Joelho 45 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.81,0.0
mc_2dc59e437c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 325 - 89414.0 - Joelho 45 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,20.01,0.0
mc_d352c68914,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 326 - 89368.0 - Joelho 45 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,21.56,0.0
mc_698ccea26d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 327 - 89498.0 - Joelho 45 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.0,0.0
mc_961cc1d871,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 328 - 103981.0 - Joelho 45 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,25.1,0.0
mc_bccf3cb208,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 329 - 89502.0 - Joelho 45 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,22.87,0.0
mc_082e471595,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 330 - 103985.0 - Joelho 45 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,31.2,0.0
mc_3f601a7fd3,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 331 - 89506.0 - Joelho 45 Graus, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,49.19,0.0
mc_26f2e94f39,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 332 - 89515.0 - Joelho 45 Graus, Pvc, Soldável, Dn 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,99.09,0.0
mc_0e1a5f9575,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 333 - 89523.0 - Joelho 45 Graus, Pvc, Soldável, Dn 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,120.74,0.0
mc_24ccf2b2af,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 334 - 90373.0 - Joelho 90 Graus Com Bucha De Latão, Pvc, Soldável, Dn 25Mm, X 1/2 Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.18,0.0
mc_495f9a7195,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 335 - 89366.0 - Joelho 90 Graus Com Bucha De Latão, Pvc, Soldável, Dn 25Mm, X 3/4 Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,22.19,0.0
mc_897580fd3a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 336 - 89404.0 - Joelho 90 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.24,0.0
mc_c8b035cd39,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 337 - 89358.0 - Joelho 90 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,12.36,0.0
mc_2b4f8c948f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 338 - 89481.0 - Joelho 90 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,8.05,0.0
mc_121346a7a8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 339 - 89408.0 - Joelho 90 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.37,0.0
mc_d076a3c5d9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 340 - 89362.0 - Joelho 90 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.66,0.0
mc_99d9c43d02,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 341 - 89412.0 - Joelho 90 Graus, Pvc, Soldável, Dn 25Mm, X 3/4 Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.37,0.0
mc_c3bff7f6ff,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 342 - 89492.0 - Joelho 90 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.78,0.0
mc_ca87112664,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 343 - 89413.0 - Joelho 90 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.99,0.0
mc_273b83f2c4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 344 - 89367.0 - Joelho 90 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.54,0.0
mc_e6e29dc4a5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 345 - 89497.0 - Joelho 90 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.94,0.0
mc_891bc697b5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 346 - 103980.0 - Joelho 90 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,25.04,0.0
mc_c9de3ba0a7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 347 - 89501.0 - Joelho 90 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.95,0.0
mc_e5dbede104,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 348 - 103984.0 - Joelho 90 Graus, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,28.28,0.0
mc_bb49a95bac,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 349 - 89505.0 - Joelho 90 Graus, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,51.23,0.0
mc_6119e27f8a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 350 - 89513.0 - Joelho 90 Graus, Pvc, Soldável, Dn 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,122.72,0.0
mc_83a59cac2c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 351 - 89521.0 - Joelho 90 Graus, Pvc, Soldável, Dn 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,146.04,0.0
mc_fe305bac9e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 352 - 103955.0 - Joelho De Redução, 90 Graus, Pvc, Soldável, Dn 25 Mm X 20 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.72,0.0
mc_948fc41f60,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 353 - 103950.0 - Joelho De Redução, 90 Graus, Pvc, Soldável, Dn 25 Mm X 20 Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.95,0.0
mc_08c2a696c0,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 354 - 103974.0 - Joelho De Redução, 90 Graus, Pvc, Soldável, Dn 32 Mm X 25 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.13,0.0
mc_d728d87203,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 355 - 103956.0 - Joelho De Redução, 90 Graus, Pvc, Soldável, Dn 32 Mm X 25 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.87,0.0
mc_bafb92d001,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 356 - 103951.0 - Joelho De Redução, 90 Graus, Pvc, Soldável, Dn 32 Mm X 25 Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,21.32,0.0
mc_bb841ef934,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 357 - 89374.0 - Luva Com Bucha De Latão, Pvc, Soldável, Dn 20Mm X 1/2"", Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.65,0.0
mc_abb3dbf56b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 358 - 89427.0 - Luva Com Bucha De Latão, Pvc, Soldável, Dn 25Mm X 3/4, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.81,0.0
mc_40de061864,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 359 - 89381.0 - Luva Com Bucha De Latão, Pvc, Soldável, Dn 25Mm X 3/4, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,16.63,0.0
mc_a1d9e16d6a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 360 - 95237.0 - Luva Com Bucha De Latão, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Ramal De Distribuição De Água Fornecimento E Instalação. Af_06/2022",0.0,30.19,0.0
mc_2acc03eaf5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 361 - 89979.0 - Luva Com Bucha De Latão, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Ramal Ou Sub-Ramal De Água Fornecimento E Instalação. Af_06/2022",0.0,31.14,0.0
mc_e031ccaed9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 362 - 103991.0 - Luva Com Rosca, Pvc, Soldável, Dn 40Mm X 1.1/4"", Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,23.97,0.0
mc_68419ba913,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 363 - 89564.0 - Luva Com Rosca, Pvc, Soldável, Dn 40Mm X 1.1/4, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.51,0.0
mc_d61cdfb2f8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 364 - 104000.0 - Luva Com Rosca, Pvc, Soldável, Dn 50Mm X 1.1/2"", Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,35.55,0.0
mc_194c206979,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 365 - 89593.0 - Luva Com Rosca, Pvc, Soldável, Dn 50Mm X 1.1/2, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,30.3,0.0
mc_fa194c6208,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 366 - 89418.0 - Luva De Correr, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.82,0.0
mc_b8a2f93866,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 367 - 89372.0 - Luva De Correr, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,20.57,0.0
mc_1a80e29a9e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 368 - 89530.0 - Luva De Correr, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.78,0.0
mc_ca996be586,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 369 - 89425.0 - Luva De Correr, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,23.33,0.0
mc_9d256decd6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 370 - 89379.0 - Luva De Correr, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_12/2014",0.0,24.2,0.0
mc_844372c099,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 371 - 89542.0 - Luva De Correr, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,32.37,0.0
mc_ad8ea93371,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 372 - 89432.0 - Luva De Correr, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água Fornecimento E Instalação. Af_06/2022",0.0,36.49,0.0
mc_b85efe4c0b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 373 - 89387.0 - Luva De Correr, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água Fornecimento E Instalação. Af_06/2022",0.0,37.53,0.0
mc_b587bf62ed,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 374 - 89560.0 - Luva De Correr, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água Fornecimento E Instalação. Af_06/2022",0.0,41.39,0.0
mc_affabc35ea,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 375 - 104159.0 - Luva De Correr, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,46.16,0.0
mc_971646370e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 376 - 89577.0 - Luva De Correr, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,44.18,0.0
mc_c53a45cbc8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 377 - 103996.0 - Luva De Correr, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,49.77,0.0
mc_b49425f6e5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 378 - 89598.0 - Luva De Correr, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água Fornecimento E Instalação. Af_06/2022",0.0,59.25,0.0
mc_2a47f704a6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 379 - 89419.0 - Luva De Redução, Pvc, Soldável, Dn 25Mm X 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.75,0.0
mc_eb58836018,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 380 - 89373.0 - Luva De Redução, Pvc, Soldável, Dn 25Mm X 20Mm, Instalado Em Ramal Ou Sub- Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,10.57,0.0
mc_1ec453f72d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 381 - 89532.0 - Luva De Redução, Pvc, Soldável, Dn 32Mm X 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.61,0.0
mc_8f74d61af9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 382 - 89426.0 - Luva De Redução, Pvc, Soldável, Dn 32Mm X 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.45,0.0
mc_cdc7ea3d6d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 383 - 89380.0 - Luva De Redução, Pvc, Soldável, Dn 32Mm X 25Mm, Instalado Em Ramal Ou Sub- Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.41,0.0
mc_e9d53465bc,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 384 - 89562.0 - Luva De Redução, Pvc, Soldável, Dn 40Mm X 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.63,0.0
mc_fa01ba6aad,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 385 - 89433.0 - Luva De Redução, Pvc, Soldável, Dn 40Mm X 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.09,0.0
mc_3aeff5721d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 386 - 89579.0 - Luva De Redução, Pvc, Soldável, Dn 50Mm X 25Mm, Instalado Em Prumada De Água Fornecimento E Instalação. Af_06/2022",0.0,15.27,0.0
mc_056117d7e2,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 387 - 103998.0 - Luva De Redução, Pvc, Soldável, Dn 50Mm X 25Mm, Instalado Em Ramal De Distribuição De Água Fornecimento E Instalação. Af_06/2022",0.0,19.85,0.0
mc_6550b71722,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 388 - 89605.0 - Luva De Redução, Pvc, Soldável, Dn 60Mm X 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,26.31,0.0
mc_87688f656c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 389 - 89981.0 - Luva Soldável E Com Bucha De Latão, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Prumada De Água Fornecimento E Instalação. Af_06/2022",0.0,26.35,0.0
mc_80e642858c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 390 - 89385.0 - Luva Soldável E Com Rosca, Pvc, Soldável, Dn 25Mm X 3/4, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,10.71,0.0
mc_3057a69839,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 391 - 89551.0 - Luva Soldável E Com Rosca, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.26,0.0
